current_stock_level,unit_price_aed,avg_sales_past_week,sales_trend_std,is_promotion_active,upcoming_holiday_weekend,target_demand_next_7d
53,119.60514570431093,98.62479265924571,2.1101888262369277,0,0,83
171,2700.753783790776,57.63554642872002,11.645131436342487,1,0,87
211,2360.4353192309463,93.4291220967017,2.608846949611108,0,0,98
455,2352.109564534392,5.50815392595117,18.171169641569893,0,0,5
493,1401.087489060536,76.0826865871855,18.235230964422517,1,0,108
279,1224.1156142157834,90.78981204473897,14.266426806449472,0,0,102
360,943.6014000579182,18.273453863000636,18.59758950734955,1,0,24
313,243.79983391537903,14.131955914554391,16.41760757786012,0,0,13
280,723.2943223064124,45.33439768266578,16.74223294261394,0,0,37
465,777.4807231851727,93.69949608262884,11.824449160828731,0,0,75
471,1478.0273556450948,56.52672321809168,6.815124766107342,0,0,53
224,2254.9609994602474,55.10836405356456,5.13818318721201,0,0,48
261,1447.7389937739424,18.406981238435577,7.216800418739655,0,0,17
199,220.64112586912378,5.075003553855785,12.94141317169218,0,0,6
305,2875.4799129152016,81.96330862081882,4.280474180815579,0,0,71
222,2831.0367413276313,13.31958348369263,5.914164496109111,0,0,15
217,2366.309152287805,65.21573277985578,9.893156393113824,0,0,70
246,2974.4173096144505,91.88856317894319,5.427951871967696,0,0,86
347,1656.2228817607756,24.821931750050947,12.18422972460517,0,0,25
376,2890.166633246958,68.20091944250652,18.54034454067027,0,0,67
62,273.0348698194148,12.476364787213399,15.213697948359403,0,0,11
289,1128.7582073710453,62.356738664573236,13.662105668829348,0,0,73
419,714.8747406199592,20.573513490554262,12.071708043691796,0,0,21
226,627.7075981960966,74.91558824894192,10.271010275884233,0,0,86
261,465.36869923339447,33.61697300542128,4.544713333058534,1,0,55
197,1886.12024261969,49.02214583644139,17.999498653110447,0,0,41
389,2354.89947445455,61.94590149262406,5.72218403824389,0,0,55
50,1755.980278290064,21.27097401329276,2.734868673985054,1,0,29
166,483.53999328521854,75.45559276867398,15.25028840534521,0,0,85
24,2442.815121303739,33.750832360497384,4.336695152292162,0,0,39
310,1926.066386132999,67.92532669171158,8.066023991282345,0,0,69
74,1195.0888330746368,20.036889816440496,1.5374136375286147,0,0,17
354,2038.6843718313858,70.37117762460328,3.6042909082685135,0,1,116
336,816.7196887663569,17.177866916993864,4.29086898443833,0,0,19
18,1068.317015057921,45.40886714564844,2.033792427253381,0,0,53
353,2756.583237239371,28.484577005193298,13.47648217583406,0,1,48
138,906.9882917306901,76.09564869567734,16.903148120259228,0,0,61
145,1436.4653910659129,29.893325428153084,8.092992720952878,0,0,28
481,2675.9163553182434,88.76314410756264,17.616953057645812,0,1,143
72,2137.777983289206,89.72292008362822,5.053584916642404,0,0,101
148,233.49951718587312,23.661924946164657,7.18241804766355,0,0,24
90,484.5439806229625,63.315364775733805,3.864002867592199,0,0,67
401,73.13269277715462,13.333175963396611,12.790624712960973,1,1,30
172,1911.219281176032,42.196024462154774,8.977522226535829,0,0,40
428,1370.636604960734,72.76556430262086,12.652383589996075,0,0,65
298,446.11081016171283,67.64520845074205,15.471823202489489,0,1,129
388,2875.905657117473,64.34656359362776,11.36835730462602,0,0,69
270,1612.4961856395787,31.84138204793214,12.92497674313397,0,0,30
499,763.585217633023,40.91237019626819,18.769755973492327,0,0,38
240,1526.7805349063872,14.779883746527187,6.682221882568019,0,0,12
50,2054.879981568568,73.30716794119209,7.824114834045109,1,0,97
37,274.9056930220152,52.869435695170985,14.636363872477402,0,0,55
144,860.3762543912813,72.33273507283718,12.614804824052348,1,0,109
210,2430.548198107781,28.649634855702914,4.392125186254582,0,1,51
337,1406.0113676878507,35.82163172033129,8.146798890199314,0,0,41
277,1662.40256899527,36.750457039710895,9.888922249369584,1,0,55
427,1326.8072065179342,7.445528925985538,8.968406921399398,0,1,13
42,179.5048307968651,37.399547918909235,4.387221358118775,1,0,51
57,538.9618504694599,81.31393448421319,18.56417174390098,0,0,92
416,1364.347834288578,90.24335709622515,15.484056472185541,0,0,93
71,667.097122953387,54.23073998541311,10.145760810049193,0,0,45
225,197.43813454605228,48.27266104582592,13.921159537829896,0,0,51
302,2538.76650895288,7.9283387764401745,18.048370770574916,0,0,8
108,2944.5179610341415,88.52441207061135,3.5873087048698533,0,0,100
181,2389.7714782903813,6.235970275457908,5.757087963432576,0,0,7
369,2568.665519028768,94.75125761997012,11.311323697876256,0,0,99
223,763.8325344352838,51.475543625368616,16.181197055694813,0,0,56
484,2883.849577763939,37.48377688959903,1.6888430133890202,0,0,31
44,630.9308281376137,92.8007513100527,19.69634485373085,0,1,169
458,2856.717940567405,7.31714434545919,9.643225454765545,0,0,8
236,2984.7169171995556,60.23536501256328,7.825391671812737,0,1,108
110,2149.5822769508436,57.14858982743707,6.561764318955666,1,0,88
440,2944.3740087858746,25.835438115081296,4.312777445366561,0,0,30
471,1730.1423497229557,45.744305978270006,16.03990426967053,0,0,40
140,815.6482603694665,66.96508056465817,19.152869130175834,0,0,56
266,1339.1378627135816,74.07746370378311,8.859250342062566,1,0,117
14,1801.0047593674185,5.068101577125079,19.095993200315668,0,1,10
227,265.59060797969425,94.00107585864646,16.65215469326565,0,0,107
264,1885.912630620876,20.629910377317177,10.139971422050047,0,0,22
407,2944.474618448769,27.190141251124125,13.806497403396522,0,0,31
368,610.8175668619965,30.029977340915583,9.264699404238796,0,0,32
292,2388.1555930507307,8.592912972443354,11.615744756038495,1,0,11
402,2728.3014416498772,16.68995174108087,2.1028804033515724,1,0,27
216,2833.9196988196513,98.70324267969539,14.22900603071013,0,0,86
24,2882.400032996069,34.94559005084217,2.0036682451985977,0,0,31
355,1588.3059342283423,15.953603582209688,16.52461399147334,1,1,36
51,2933.058328574936,15.164169811589215,16.67399165975059,0,0,14
389,2284.0651110465947,73.34869692864733,5.504468463568077,0,0,68
470,526.9307368990376,86.18402308310088,7.149592839680205,0,0,75
188,1456.8553140805116,29.410468453304638,10.144897192607573,0,0,27
72,2169.076967347412,6.986403671847322,12.336595231717148,0,0,6
361,779.6539316662959,26.193551752308803,6.459719573097938,1,0,39
240,1939.8147914692177,10.368990625691946,12.257241688006575,0,0,11
250,2016.4714131875267,14.822518979853944,6.657954391356679,0,0,17
61,529.9642442352693,45.99327138552602,2.054323700350153,0,0,52
105,1717.0016717356311,26.842245231855095,1.04802344680627,0,0,26
397,2326.2993873868927,54.014858459915224,2.9218701004501435,0,0,59
231,1521.7422103810286,29.081906559433087,16.052763303116347,0,0,27
494,85.70419448951691,94.35104360478003,19.267194935283406,0,0,78
416,76.66348378391191,91.06467695299513,9.112357786343166,1,0,143
240,1103.236564711536,58.846579975994274,10.740995115548913,0,1,109
246,2782.272501873757,38.67027923880168,3.7901152123950963,1,0,63
152,724.5964998306458,41.20895379329988,11.469595700922984,0,0,43
180,1921.3728821714772,44.125966898727214,3.74844313813256,0,0,38
38,705.1238185452956,74.12003560281968,12.61307229277777,0,0,85
45,998.9264694956685,47.9057045742896,18.731914684036223,0,0,50
22,2551.724164324378,86.38934491806025,4.718272246757753,0,1,166
169,2200.1412546963434,94.68900466338464,15.526710643084938,0,0,105
336,331.42786807397135,36.914884570998716,1.4465460335481568,0,0,34
196,1314.6709619099793,58.26597573068961,8.134447585110799,0,0,48
252,136.05080275353018,14.030370999093622,3.1042216487796717,0,0,12
95,1468.6259324788766,24.044559537804105,7.697033390318289,0,0,20
293,2004.1803345181509,44.27924783746521,4.297201473138786,0,0,40
75,399.5827396145471,24.589258010668992,8.092794812334862,0,0,24
179,902.2105697820388,88.27324662492816,8.932933316043076,0,0,103
54,1223.6180452313629,20.037194325614315,6.711231332837449,0,0,23
71,2762.6165227353467,48.28777804754374,13.475817039989453,0,0,53
450,2980.102295497744,62.54142784368819,18.458188973919285,0,0,51
143,182.48833203706678,70.72707127528022,8.611312108000174,0,0,66
293,2294.9733743114066,41.39159012401814,4.6545199730254065,0,0,44
37,1146.5859958869125,87.5644115288492,6.143732405723684,0,0,75
117,1207.751649376966,58.99031935240293,17.22601564643101,1,1,143
53,2275.0816713737167,46.75323914251742,11.86115474213281,0,0,55
349,2759.3579748289553,11.387860234943478,9.645209613832188,1,0,16
295,2855.239353782518,49.145499502290676,3.8430977086696076,0,0,53
455,1752.5116288130464,82.96990487749437,9.544818858151856,1,0,113
340,1103.5074199364833,63.38139673102497,6.2913480637903465,0,0,68
137,2373.2698032833987,84.05543310426624,18.920099429213636,0,0,68
357,790.4540806237858,51.93110870693403,17.797332078898894,0,0,45
482,1714.0183850588774,16.253861983975774,2.594148294735762,0,0,18
240,1107.8064614983757,6.295785354408702,10.816416295963615,1,0,10
199,1987.0616674382345,33.80585693826616,5.276108564778769,0,0,36
234,759.1767930358453,71.30909479229028,8.80476470096152,1,0,106
394,615.199189917736,80.07469087446091,17.660111966777674,0,0,86
386,2758.8053056925396,33.09651928893129,11.022775877882351,0,0,37
292,350.32086470113387,52.08712248390847,7.350090574044437,0,0,62
455,1542.5758278180483,45.00629592123775,4.949878727994944,1,0,75
130,701.5157097408763,43.999664513385646,16.206172328723298,0,0,49
125,164.84339181071897,26.978127754014295,12.865842291922595,0,0,29
470,156.25551395970786,17.955254977798546,9.893243748098392,0,0,18
242,566.9042277121906,23.685413031965247,5.132202723396583,0,0,20
268,2606.9725457927007,10.256576780517879,7.350681108985495,1,0,14
368,883.3122947322287,23.82242047323982,19.23702510803185,0,0,27
207,2853.854553197122,5.8740852744110486,10.881708814510851,0,0,7
465,1765.785764318121,64.58954806041794,8.613286343621805,0,0,68
420,1338.0118598178599,35.05566370182987,10.907018804618154,0,0,34
146,1761.2620622748912,97.44874758555632,15.800781612092564,0,0,79
327,1574.26023641749,23.4031198237483,7.462069793554507,0,0,22
174,2288.3899485841093,37.85371417941142,4.395416297719568,0,0,37
234,883.3633946199142,38.99491007094566,12.113786248441908,0,0,39
316,1091.498655220892,5.802892125933751,13.638877966140276,0,0,7
243,2687.5781924730895,84.7247555387486,14.541642056212442,0,0,71
181,2842.046713793696,8.039473713710848,17.757764224556464,1,0,12
161,2683.0467710851,94.31708429927794,8.052308293093148,1,0,136
472,1287.371582174075,89.74706335389396,2.431743028348944,0,0,107
324,2352.078233870301,55.874582028166536,19.208623088987903,0,0,64
383,1455.1904132382415,56.64157961657275,9.265226621312028,0,0,55
169,1517.7425638310015,67.10890268083486,12.841892683789496,0,0,81
105,653.8063217189876,41.76975113381426,13.659801139437553,0,0,42
481,1793.8343946126236,66.48611692279627,11.383760465322867,0,0,58
242,599.1008983723764,9.252996925406253,4.899893064989132,0,1,17
189,1028.1158622482217,10.134524598224024,15.347717952206688,0,0,9
122,2572.339094778809,48.43688986385671,16.27128751177755,1,0,75
327,660.8736371720229,57.21411860507332,11.506536134331355,0,0,67
451,259.9169412616268,89.34267583190281,10.28266205111199,0,0,100
61,253.5723982078081,14.942760221250145,3.164825479431721,0,1,26
277,2825.314335484168,83.15155308341949,2.595081568495893,0,0,76
304,1545.415291987412,24.95449704274661,7.451732065707046,0,0,21
395,1257.765611860204,42.437946608453025,6.906076954830472,0,0,39
396,2442.0918139733594,35.077231308604226,19.119472568302154,0,0,29
122,2515.6864873360223,43.014750922212905,15.888832106425166,0,0,43
110,1029.9635476910335,19.29707231689563,13.538561609922139,0,0,21
122,2096.173269547696,52.83915706833772,10.835313691334497,0,0,58
449,2324.8123067630654,81.15604603397989,4.179983083806375,1,0,107
90,1981.2195262545658,46.94573098599521,19.590676771501393,0,0,44
196,497.20547066029314,51.60828971032891,8.12577326656399,0,0,47
122,2633.855096375318,85.63292060172485,3.031586446497651,0,0,72
11,1640.3289305712258,72.07552089061292,10.382179018599176,0,0,68
139,883.2936577915109,51.59316880937955,17.605962220648582,1,0,73
229,1304.4231470411971,29.481086577972068,17.85852903376926,0,0,31
63,160.8347166767768,89.06804095027184,1.2083524050724979,0,0,103
352,427.2070636061318,59.816938160603044,17.839619150276594,0,0,59
494,2308.3629140217895,26.00902296051587,6.158200132497312,0,0,29
233,50.034322528330115,30.566376500610986,1.7404749154000383,1,1,66
234,1278.869194022762,81.29764344894336,17.10801513689461,0,1,159
394,1591.405034202486,9.19382839830827,17.41346836377596,0,0,8
412,211.17153900286826,99.24875776773791,12.32839051700465,1,0,137
135,2920.580580768382,17.38340957290522,11.91424138863081,0,0,15
139,717.0697271865322,80.62650991270905,16.44928517980697,0,1,139
62,947.3862229270286,42.503655093309874,15.939881501495316,0,0,43
181,946.6304111523307,51.760537412309354,17.91200399541138,0,0,62
227,729.7291532461822,88.6618048591349,11.502201504337366,0,0,99
169,54.347775154618674,44.226563010975255,19.385294761923365,0,0,42
207,2201.5671425595892,56.06190659895728,19.92678978773343,0,0,58
425,2902.194224407892,9.683467928871146,3.214347589974019,1,0,15
256,711.6657756908829,5.22301001740805,17.141331431528318,0,0,6
333,2005.9892158200962,28.25598793516396,10.496622897223192,0,0,31
448,2238.5941645282096,69.6553938272829,8.36376042769681,0,1,127
212,2552.854868317048,16.520164869117988,12.648373887771585,1,1,39
193,1296.756131190147,15.807386086432196,2.0633455879781337,0,0,17
132,943.6461716392663,44.04125776341081,10.622761256574519,1,0,60
410,1009.6206453679418,66.54451866778152,17.546920830506668,0,0,59
264,2152.232932640613,72.6468392635534,5.055768806640407,1,0,114
303,2459.4994261916263,21.952814039345604,9.101408000619077,0,0,25
289,585.7612048819778,12.560874000344032,18.850136866582634,0,0,12
334,1144.2759740654074,94.3377182248267,9.142712918308249,0,0,112
381,2710.723580409993,29.763306343399663,7.808985014315568,0,0,26
107,2429.7458830994806,86.06791727282877,9.370196314344186,0,0,83
207,2955.3322881493036,87.03168779396773,10.86960256383357,0,0,83
479,2275.0323660621384,78.38964621744172,13.007835538497908,0,0,92
404,1209.9258430323707,21.03919263199416,16.213163217417893,1,0,30
249,1792.3816102841813,83.07113862914903,9.58994190952197,0,0,82
153,1999.9920500295948,78.07880312795074,16.532137766712665,0,0,68
106,281.4446581355156,61.68868406009062,11.140692565689532,0,0,62
210,1656.266029356402,37.03419334105051,7.431129696991576,0,1,72
133,2142.496443994198,29.93831740532169,13.50106573426887,1,0,43
196,543.597846803128,16.579475147634103,14.636722840126335,0,0,19
335,2352.8635664053936,53.426921355582785,11.602930536960264,0,0,62
473,1772.1297025166293,60.59978317343542,2.0756844895597446,0,0,50
358,2859.054267807904,39.13720409899979,4.227774628055673,1,0,63
268,175.1457797103305,50.15911142968251,6.420656696914336,1,0,70
157,832.7121057886276,39.533873450080335,6.369886513078369,0,0,34
261,1824.583943934481,65.89557544546662,13.79499520469054,0,0,69
452,924.8517410074955,90.61962474067352,1.348624571799019,0,0,98
429,2157.5512840101646,20.572424894459765,15.357953763940877,0,0,20
412,2289.0655834396966,41.23383694079673,6.04150702133173,0,0,34
355,352.42209399609965,18.382517375331823,6.890415078105946,0,0,21
460,1565.8706694099649,64.36965818874404,11.030286730934561,0,0,70
156,1551.227138993615,74.2426984014166,5.102586417840193,0,0,67
157,1139.3782721358461,93.5317095967583,17.804954957935024,0,0,93
361,2802.128344580533,31.492832994791666,2.62200680720474,0,0,26
208,2491.1436436260024,95.27006455721586,9.443264883720232,0,0,89
317,2106.7676766334284,11.009953822964107,17.13902311964291,0,0,11
498,2157.263575418243,62.286317019635874,12.70103399400348,0,0,63
426,1412.0626242487012,10.427608337616348,6.554260801010035,0,0,9
433,2766.933837234899,89.90854783738476,8.994443947752753,1,0,145
137,2099.0565103971917,55.331860421655136,14.427193226507779,0,0,51
48,2200.4941318846586,68.58809332246562,19.491954123914088,0,0,71
347,2591.9881661726686,83.99952296149299,17.969635649209238,1,0,118
369,858.5111885594634,19.27950913597703,7.506223359265158,0,0,19
138,2430.859166406774,8.666198384122715,19.965759706469292,1,0,12
276,625.9597787216516,88.49370886172096,1.0665886070901072,0,0,93
485,1068.7587591224192,34.91865660859858,1.5249653603598867,0,1,62
450,1040.050840096036,17.252996253080703,16.652969788252683,0,0,14
482,2936.6501317479647,49.50381752327322,4.789791049827988,0,0,40
443,2576.7848100563842,61.83907719112179,2.1546160995285764,0,0,61
160,2118.4510916912664,7.942207325138462,5.505813391493542,0,0,7
424,2194.8174467654007,31.115087534423335,9.095902925636343,1,0,48
487,1708.1147434875847,8.11598805630512,14.880759138234692,0,0,8
307,2843.9174679701314,44.9318619735724,12.862375004472904,0,0,48
108,1513.9633210029665,90.03450276129321,5.514803133647988,0,0,106
272,1172.527244116189,98.35197909188908,10.562138513911103,0,0,99
261,530.9542439481934,65.51951758284461,18.598068002572806,0,0,73
153,2369.306674170121,20.355580909536222,16.485147762691398,0,0,22
355,2216.6095996229947,91.05569204993405,7.140605911804075,0,0,106
121,1183.847363646198,54.04354320400574,19.66302666575823,0,0,48
69,124.32057117972661,19.60618464977722,14.463787608267488,0,1,38
378,2525.0421167681316,92.56403359790784,2.186537757668854,0,0,108
11,83.68305118951722,76.95955981869479,1.668053552484135,0,0,74
394,2125.9143499057004,74.51200090869939,4.199751031190569,0,0,69
313,2912.2584736918684,72.37216686046844,14.829261492952789,0,0,85
263,1341.1009180372002,24.03228300416202,4.49103959100613,0,0,25
149,743.1715447380607,25.045635712214978,10.718248614967838,0,0,24
462,2129.369479627976,70.38783485058923,2.771942283435803,0,1,135
46,2460.5280189459763,25.873661260487705,18.496836998773706,0,0,24
169,1661.9694324296495,46.67381119628964,7.535251658087784,0,0,41
18,2902.754062005631,79.29017343142444,18.254509074651985,0,0,81
242,202.42272889098524,79.47548921929489,18.95263719630034,0,0,82
108,1539.147014998358,48.05986838995666,1.116444298959935,1,0,78
156,2169.439144601523,80.25804413614829,9.818568556775908,0,0,79
313,2594.789389890078,84.6690706388154,1.4684650584309649,0,0,95
217,578.8040551279806,67.20369637200471,18.26516255975521,0,0,62
140,2410.01027120286,26.700455969299917,10.849743349956942,1,0,41
413,1680.4858733697085,31.031119136627016,2.4239362412714396,0,0,27
161,1219.8333618703914,34.90990976382986,3.0952578372547705,0,0,33
63,438.559334308326,16.09639023472544,8.286671465362042,0,0,18
129,2602.622488781292,30.950163935144786,18.8644496645849,0,0,27
170,513.9559641301603,24.90432630969055,14.165273879793537,0,0,28
417,963.8741846668428,48.2562312318172,17.484758457593514,0,0,44
125,905.6343192891887,91.30156704786516,7.962676280459613,0,0,74
84,2620.67140086302,14.925630091626017,1.821060291449968,1,0,20
122,2034.4738329162492,73.42545277500258,19.512035106883868,0,0,81
465,2400.210121714548,70.29188541924714,1.3262868225850215,0,0,64
429,788.8803014378719,14.096648873018978,19.005381408540693,0,0,15
431,1893.3785938406468,92.64437846605101,8.00487105313375,0,0,100
113,1736.6506502740585,59.00485920489786,1.191717695415749,1,0,85
349,2506.8496115253997,39.55392450789,14.093987402765658,0,0,39
263,2722.9568284197185,76.87116543205413,19.630265776595728,0,0,74
236,85.86247585829108,29.449718548155236,19.34688873391426,1,1,73
121,2038.3587612234383,70.88343451940044,4.0578032128459505,0,0,66
482,202.9156074032006,8.772564719363487,4.443708315256945,0,1,15
108,1669.1330619782,84.74376357288084,11.745239377773542,0,1,148
162,898.5165506788506,47.576230467025255,13.108791702138165,1,0,75
358,954.9909685903166,65.48582686400447,15.048940359651446,1,0,103
411,1091.227585184452,26.017592881634947,4.439956848970803,0,0,30
393,1882.81272469635,69.32200270255255,19.221134648524256,0,0,80
375,1035.4473987228691,78.36282620986128,13.13604586949552,1,0,111
347,2211.462199241327,49.95525275401788,17.093891458540543,0,0,49
203,1243.3557874429157,63.68405778587046,11.261248590399264,1,0,102
319,251.64194091437793,48.35096276312786,8.871260104207769,0,0,56
172,2362.091535328116,89.93868007949533,19.566475225304924,0,0,84
217,892.9870575484827,52.29757214886032,12.060306045576885,0,0,51
454,1326.6622948178247,84.9718273577378,17.470598073184398,0,0,99
178,2072.0594555046096,81.12844553567362,19.112555530959508,0,0,77
493,1030.7456635887006,43.99795802809387,13.831737913164526,1,0,66
170,216.9276856328111,26.85802672646013,11.429834891854824,0,0,31
77,1153.0670886878002,43.57780259317824,1.0667061673023617,1,0,71
298,2836.123318948195,83.49065069864591,1.760373174041114,0,0,75
407,1943.1164720307468,26.625090902842274,4.81617310497121,0,0,25
286,2030.8634885682604,54.82145285648619,4.53416020526391,1,0,79
313,1915.2323532310375,81.57919105627101,5.8404171087970616,0,0,95
413,637.0268099303386,38.58036013719599,6.793758116255556,0,0,46
393,1284.0848991017265,66.00991551525625,7.841244377463837,0,0,73
401,2265.2724051717887,28.33499953463738,8.990216111308655,0,0,28
144,349.0500477818195,15.381547309975193,2.878460430664279,0,0,12
204,869.6656894646512,80.46650138382135,1.8048767071028586,1,0,127
410,865.1413699742682,14.402019223827148,13.804944532387445,1,0,21
137,1324.4558364037928,30.781232532560537,11.209361672018476,0,0,32
42,2942.0877857794458,86.2353950897568,9.438739842182272,0,0,90
185,249.13251271727472,37.91458227247338,13.054358882198695,0,0,38
469,1580.1679334227554,97.4393082038453,16.725908736867268,0,0,115
452,579.1258119360208,98.07476180351668,9.126165273207887,0,1,158
380,2913.4958089587453,30.486221943087887,13.181269835987608,1,0,48
479,384.2453389460194,8.892931113739593,19.117872252868015,0,0,9
384,1240.6229569666941,71.98101199951101,16.952865421369655,0,0,78
31,2226.7607052620883,47.843717751592656,9.09401539954578,1,0,75
247,2128.4355626809634,14.571520176159748,13.249619918480116,0,0,12
167,1297.0494788371002,72.21466780291406,4.364347516402855,1,0,102
47,1072.246295460519,7.961616365632516,11.649921513006708,0,0,7
239,1222.9565167309681,87.668685596763,19.645237531630414,0,0,76
